"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"89BA943A8A184156A5586BAA2C4DE78E","D03","OSBS",,"J1","evergreenForest",29.683327,-81.957673,"WGS84",,39.6,,"2013-08-28","MAM.OSBS.2013.09","NEON.MAM.D03.0R2175","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",24.0,,,,31.00,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"5B5596A15ED44FF980B6D53BCC412941","D03","OSBS",,"D1","emergentHerbaceousWetlands",29.723905,-81.984524,"WGS84",,32.0,,"2013-08-28","MAM.OSBS.2013.09","NEON.MAM.D03.0L2246","PEGO","Peromyscus gossypinus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",20.0,,,,28.00,"OSBS.20130828.L2246.B","retroorbital","OSBS.20130828.L2246.F","old","OSBS.20130828.L2246.E","OSBS.20130828.L2246.H","OSBS.20130828.L2246.H",,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"B535EF370A1A4C65B09A5E90284CF683","D03","OSBS",,"H10","evergreenForest",29.682513,-81.957872,"WGS84",,40.8,,"2013-08-28","MAM.OSBS.2013.09","NEON.MAM.D03.0L2137","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",25.0,,,,34.00,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"5DDA3F53FA9C48619E8523C4086AA2D7","D03","OSBS",,"F2","evergreenForest",29.705372,-81.956149,"WGS84",,32.0,,"2013-08-28","MAM.OSBS.2013.09","NEON.MAM.D03.0R2144","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","pregnant","swollen",25.0,,,,34.00,,,,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"15A97C98AEC846B2AB6FE685760C4327","D03","OSBS",,"F1","emergentHerbaceousWetlands",29.723907,-81.984317,"WGS84",,32.0,,"2013-08-28","MAM.OSBS.2013.09","NEON.MAM.D03.0L2244","PEGO","Peromyscus gossypinus","species",," ","M","N","N",,,"subadult","nonscrotal",,,,21.0,,,,25.00,"OSBS.20130828.L2244.B","retroorbital","OSBS.20130828.L2244.F","old","OSBS.20130828.L2244.E","OSBS.20130828.L2244.H","OSBS.20130828.L2244.H",,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"A632DCCF98D148A58DAAEF1033A245AE","D03","OSBS",,"D1","emergentHerbaceousWetlands",29.723905,-81.984524,"WGS84",,32.0,,"2013-08-29","MAM.OSBS.2013.09","NEON.MAM.D03.0L2246","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",21.0,,,,27.00,,,,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"B9AC2D473FF845428B6DABE32C92265F","D03","OSBS",,"B1","woodyWetlands",29.720465,-81.985307,"WGS84",,32.0,,"2013-08-29","MAM.OSBS.2013.09","NEON.MAM.D03.0R2008","PEGO","Peromyscus gossypinus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,23.0,,,,28.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3",,0,0,0,-1,0
"7A5EAC94B2574609A29AFA982772BC60","D03","OSBS",,"A4","evergreenForest",29.705187,-81.956664,"WGS84",,32.0,,"2013-08-29","MAM.OSBS.2013.09","NEON.MAM.D03.0L2216","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",22.0,,,,29.00,,,,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"072CD6A33638464F9434CA82BCBC198E","D03","OSBS",,"J2","emergentHerbaceousWetlands",29.723820,-81.983903,"WGS84",,32.0,,"2013-08-29","MAM.OSBS.2013.09","NEON.MAM.D03.0R2188","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",22.0,,,,29.00,,,,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"4C204EE6ACEF4D3EA5A5D4FDE5420853","D03","OSBS",,"H3","evergreenForest",29.683145,-81.957878,"WGS84",,39.9,,"2013-08-29","MAM.OSBS.2013.09","NEON.MAM.D03.0R2175","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",24.0,,,,28.00,,,,,,,,,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3",,0,0,0,-1,0
"936F435A123D49AEA574D2351C2E82A8","D03","OSBS",,"B1","evergreenForest",29.705459,-81.956563,"WGS84",,32.0,,"2013-08-29","MAM.OSBS.2013.09","NEON.MAM.D03.0L2245","POFL","Podomys floridanus","species",," ","M","R","N",,,"adult","scrotal",,,,25.0,,,,34.00,"OSBS.20130829.L2245.B","retroorbital","OSBS.20130829.L2245.F","old","OSBS.20130829.L2245.E","OSBS.20130829.L2245.H","OSBS.20130829.L2245.H",,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"7FEF1937036F4E02A6A66A896EED3267","D03","OSBS",,"A2","emergentHerbaceousWetlands",29.723813,-81.984833,"WGS84",,32.0,,"2013-08-29","MAM.OSBS.2013.09","NEON.MAM.D03.0L2274","PEGO","Peromyscus gossypinus","species",," ","M","R","N",,,"adult","scrotal",,,,21.0,,,,30.00,"OSBS.20130829.L2274.B","retroorbital","OSBS.20130829.L2274.F","old","OSBS.20130829.L2274.E","OSBS.20130829.L2274.H","OSBS.20130829.L2274.H",,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"01F5835C25EB40369EB0183EA0CF7C50","D03","OSBS",,"F4","evergreenForest",29.705191,-81.956147,"WGS84",,32.0,,"2013-08-29","MAM.OSBS.2013.09","NEON.MAM.D03.0R2144","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",25.0,,,,28.00,,,,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"18A5EAA184494EF1889034A33DBD0E60","D03","OSBS",,"C5","emergentHerbaceousWetlands",29.723543,-81.984624,"WGS84",,32.0,,"2013-08-29","MAM.OSBS.2013.09","NEON.MAM.D03.0L2151","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",21.0,,,,30.00,,,,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"D31C5CC0810344F498D51A2308ADA95F","D03","OSBS",,"A3","evergreenForest",29.695202,-81.946046,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2057","POFL","Podomys floridanus","species",," ","M","R","Y",,,"adult","scrotal",,,,29.0,,,,32.00,"OSBS.20130911.R2057.B","retroorbital",,,,"OSBS.20130911.R2057.H","OSBS.20130911.R2057.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"DA4547D848044584B88B8DEB7F2529AF","D03","OSBS",,"G1","evergreenForest",29.705463,-81.956046,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2144","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",24.0,,,,28.00,"OSBS.20130911.R2144.B","retroorbital","OSBS.20130911.R2144.F","fresh",,"OSBS.20130911.R2144.H","OSBS.20130911.R2144.H",,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w","DATA SHEET READS HIND FOOT LENGTH 34MM. ASSUMED TYPO. CHANGED TO 24MM.",0,0,0,-1,0
"E3C964E97201439E86C2398882135805","D03","OSBS",,"A10","evergreenForest",29.694570,-81.946040,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2094","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",29.0,,,,34.00,"OSBS.20130911.R2094.B","retroorbital",,,,"OSBS.20130911.R2094.H","OSBS.20130911.R2094.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"2DAC75FE9B4448EEB8E5D89553B39CD9","D03","OSBS",,"B2","woodyWetlands",29.695414,-82.026362,"WGS84",,37.7,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0L2026","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",30.0,,,,90.00,"OSBS.20130911.L2026.B","retroorbital","OSBS.20130911.L2026.F","old","OSBS.20130911.L2026.E","OSBS.20130911.L2026.H","OSBS.20130911.L2026.H",,"J32yyfIpEw10V134pg+cYBs1wYtGesxg","MPTIP7pKlEeFtUk9POgRXaprSs7c1yJc",,0,0,0,-1,0
"7E511A8E36424470B8C657AFDD808E3F","D03","OSBS",,"G10","evergreenForest",29.682513,-81.957975,"WGS84",,40.8,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0L2046","POFL","Podomys floridanus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,21.0,15.0,65.0,101.0,15.00,"OSBS.20130911.L2046.B","retroorbital","OSBS.20130911.L2046.F","fresh","OSBS.20130911.L2046.E","OSBS.20130911.L2046.H","OSBS.20130911.L2046.H",,"J32yyfIpEw10V134pg+cYDG5BWnDet5o","MPTIP7pKlEeFtUk9POgRXSu75twIaOJc",,0,0,0,-1,0
"3199F2DEB1774BC2B8CADCDF71A9E650","D03","OSBS",,"I3","evergreenForest",29.683146,-81.957775,"WGS84",,39.9,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0L2141","POFL","Podomys floridanus","species",," ","M","R","Y",,,"adult","scrotal",,,,24.0,,,,33.00,"OSBS.20130911.L2141.B","retroorbital",,,,"OSBS.20130911.L2141.H","OSBS.20130911.L2141.H",,"J32yyfIpEw10V134pg+cYDG5BWnDet5o","MPTIP7pKlEeFtUk9POgRXSu75twIaOJc",,0,0,0,-1,0
"094CC1AC83324FB586ACD79C1DBF73A9","D03","OSBS",,"G8","evergreenForest",29.694755,-81.945421,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2161","POFL","Podomys floridanus","species",," ","M","R","N",,,"adult","scrotal",,,,22.0,,,,31.00,"OSBS.20130911.R2161.B","retroorbital",,,"OSBS.20130911.R2161.E","OSBS.20130911.R2161.H","OSBS.20130911.R2161.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"8CF6119BA9DD4101A5D80C44942C8B72","D03","OSBS",,"H6","evergreenForest",29.694937,-81.945320,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0L2017","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",25.0,,,,32.00,"OSBS.20130911.L2017.B","retroorbital","OSBS.20130911.L2017.F","fresh",,"OSBS.20130911.L2017.H","OSBS.20130911.L2017.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"50DD592F6CF74778ABFA4AA61A8A10D5","D03","OSBS",,"G3","evergreenForest",29.695206,-81.945425,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2218","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",21.0,,,,30.00,"OSBS.20130911.R2218.B","retroorbital",,,,"OSBS.20130911.R2218.H","OSBS.20130911.R2218.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"D48E979D8D8F4747B53AF79D541A7CF2","D03","OSBS",,"C9","evergreenForest",29.694662,-81.945834,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2052","POFL","Podomys floridanus","species",," ","M","R","Y",,,"adult","scrotal",,,,23.0,,,,28.00,"OSBS.20130911.R2052.B","retroorbital",,,,"OSBS.20130911.R2052.H","OSBS.20130911.R2052.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"B1CBF854C37F4FD8BEDE1456280A7279","D03","OSBS",,"A7","evergreenForest",29.694841,-81.946042,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2233","POFL","Podomys floridanus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",27.0,,,,38.00,"OSBS.20130911.R2233.B","retroorbital",,,"OSBS.20130911.R2233.E","OSBS.20130911.R2233.H","OSBS.20130911.R2233.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"09AF6C1902994D919A86F036B932C820","D03","OSBS",,"A4","evergreenForest",29.695112,-81.946045,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2290","POFL","Podomys floridanus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",24.0,,,,38.00,"OSBS.20130911.R2290.B","retroorbital","OSBS.20130911.R2290.F","fresh","OSBS.20130911.R2290.E","OSBS.20130911.R2290.H","OSBS.20130911.R2290.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"FC612CB5D83243018A2486013A780211","D03","OSBS",,"H1","evergreenForest",29.683325,-81.957880,"WGS84",,39.6,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0L2175","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",24.0,,,,32.00,,,"OSBS.20130911.L2175.F","old","OSBS.20130911.L2175.E","OSBS.20130911.L2175.H","OSBS.20130911.L2175.H",,"J32yyfIpEw10V134pg+cYDG5BWnDet5o","MPTIP7pKlEeFtUk9POgRXSu75twIaOJc",,0,0,0,-1,0
"0B6BF16B09EE4721AE6340A0E0B7E019","D03","OSBS",,"B1","evergreenForest",29.705459,-81.956563,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0L2216","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",24.0,,,,39.00,"OSBS.20130911.L2216.B","retroorbital","OSBS.20130911.L2216.F","fresh",,"OSBS.20130911.L2216.H","OSBS.20130911.L2216.H",,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"D695175094E84AE2AF270B4F78E7B5EC","D03","OSBS",,"H8","evergreenForest",29.694756,-81.945318,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2212","PEGO","Peromyscus gossypinus","species",," ","M","R","N",,,"adult","scrotal",,,,23.0,,,,21.00,"OSBS.20130911.R2212.B","retroorbital","OSBS.20130911.R2212.F","fresh","OSBS.20130911.R2212.E","OSBS.20130911.R2212.H","OSBS.20130911.R2212.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,1,-1,1
"F9C35D6C65F24D1296FF9C54121798D1","D03","OSBS",,"H10","evergreenForest",29.694576,-81.945316,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2272","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",21.0,,,,21.00,"OSBS.20130911.R2272.B","retroorbital","OSBS.20130911.R2272.F","fresh",,"OSBS.20130911.R2272.H","OSBS.20130911.R2272.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,1,-1,1
"88CE18ED000D4B59991156251D5276C2","D03","OSBS",,"H1","evergreenForest",29.695388,-81.945324,"WGS84",,32.0,,"2013-09-11","MAM.OSBS.2013.09","NEON.MAM.D03.0R2097","POFL","Podomys floridanus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,24.0,,,,38.00,"OSBS.20130911.R2097.B","retroorbital","OSBS.20130911.R2097.F","fresh",,"OSBS.20130911.R2097.H","OSBS.20130911.R2097.H",,"SZd6jJU+PWukgvziuyetpzviWNuM2FzT","LBWEN7wUtDAEuiSEuQlmFbeqn2o2bz4w",,0,0,0,-1,0
"EE4FFCC7F0CF4088A25A1EA8183A44FD","D03","OSBS",,"I1","evergreenForest",29.683326,-81.957776,"WGS84",,39.6,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.R2175N","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"nonenlarged","pregnant","neither",27.0,,,,33.00,,,,,,,,,"YSMY4NeqPCXVzAe9ZwztPOB949njWvjy","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,0,0,0,-1,0
"FEC7D8995E0449B8A5626A731C7278E5","D03","OSBS",,"J10","evergreenForest",29.682515,-81.957665,"WGS84",,40.7,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0L2137","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"enlarged","pregnant","neither",24.0,,,,42.00,,,,,,,,,"YSMY4NeqPCXVzAe9ZwztPOB949njWvjy","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72","too pregnant to bleed ",0,0,0,-1,0
"D9ED914775594A7D8F20D668DA76D7C2","D03","OSBS",,"A5","evergreenForest",29.695022,-81.946044,"WGS84",,32.0,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2057","POFL","Podomys floridanus","species",," ","M","R","Y",,,"adult","scrotal",,,,24.0,,,,31.00,,,,,,,,,"J32yyfIpEw10V134pg+cYBs1wYtGesxg","MPTIP7pKlEeFtUk9POgRXaprSs7c1yJc",,0,0,0,-1,0
"9C09C5B44CF742CD992ECC1458BAEDB1","D03","OSBS",,"A7","evergreenForest",29.694841,-81.946042,"WGS84",,32.0,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2094","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"nonenlarged","not","swollen",25.0,,,,31.00,,,,,,,,,"J32yyfIpEw10V134pg+cYBs1wYtGesxg","MPTIP7pKlEeFtUk9POgRXaprSs7c1yJc",,0,0,0,-1,0
"3255B27CB6C34E97988F94CC437D8660","D03","OSBS",,"B3","evergreenForest",29.695203,-81.945942,"WGS84",,32.0,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2290","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",25.0,,,,33.00,,,,,,,,,"J32yyfIpEw10V134pg+cYBs1wYtGesxg","MPTIP7pKlEeFtUk9POgRXaprSs7c1yJc",,0,0,0,-1,0
"5FBF77F39A9444F885BE30A2C0885966","D03","OSBS",,"J3","woodyWetlands",29.695330,-82.025535,"WGS84",,37.2,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2021","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",31.0,,,,128.00,"OSBS.20130912.R2021.B","retroorbital","OSBS.20130912.R2021.F","fresh","OSBS.20130912.R2021.E","OSBS.20130912.R2021.H","OSBS.20130912.R2021.H",,"YSMY4NeqPCXVzAe9ZwztPCiuwP7psxY1","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72","In hand too long- released",0,0,0,-1,0
"CB7D5E215EB1426FA6B85ED5529468CC","D03","OSBS",,"J3","woodyWetlands",29.695330,-82.025535,"WGS84",,37.2,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2021","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",31.0,,,,128.00,"OSBS.20130912.R2021.B","retroorbital","OSBS.20130912.R2021.F","fresh","OSBS.20130912.R2021.E","OSBS.20130912.R2021.H","OSBS.20130912.R2021.H",,"YSMY4NeqPCXVzAe9ZwztPCiuwP7psxY1","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72","in hand too long- released ",0,0,0,-1,0
"E768F468623143DC9B9D1A68C9987665","D03","OSBS",,"J2","woodyWetlands",29.695420,-82.025536,"WGS84",,37.2,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2014","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"adult","nonscrotal",,,,,,,,,"OSBS.20130912.R2014.B","retroorbital","OSBS.20130912.R2014.F","fresh","OSBS.20130912.R2014.E","OSBS.20130912.R2014.H","OSBS.20130912.R2014.H",,"YSMY4NeqPCXVzAe9ZwztPCiuwP7psxY1","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72","In hand too long- released",0,0,0,-1,0
"30DDEEE9EA96470B919899C7C7BE3071","D03","OSBS",,"J2","woodyWetlands",29.695420,-82.025536,"WGS84",,37.2,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2014","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"adult","nonscrotal",,,,,,,,,"OSBS.20130912.R2014.B","retroorbital","OSBS.20130912.R2014.F","fresh","OSBS.20130912.R2014.E","OSBS.20130912.R2014.H","OSBS.20130912.R2014.H",,"YSMY4NeqPCXVzAe9ZwztPCiuwP7psxY1","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72","in hand too long - released",0,0,0,-1,0
"26C002E4D457450289907F1CA178FA15","D03","OSBS",,"F3","evergreenForest",29.695206,-81.945529,"WGS84",,32.0,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2218","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",23.0,,,,28.00,,,,,,,,,"J32yyfIpEw10V134pg+cYBs1wYtGesxg","MPTIP7pKlEeFtUk9POgRXaprSs7c1yJc",,0,0,0,-1,0
"D34F0121B0F5442E9ECD06878594E87D","D03","OSBS",,"F7","woodyWetlands",29.694966,-82.025944,"WGS84",,37.1,,"2013-09-12","MAM.OSBS.2013.09",,"GLVO","Glaucomys volans","species",," ","M","R","N","nontarget",,"adult","scrotal",,,,,,,,,,,,,,,,,"YSMY4NeqPCXVzAe9ZwztPCiuwP7psxY1","Og6WBnpVjODUH13MWbFaL/CkHIfmSZ72",,-1,-1,-1,-1,-1
"105160B7440A4D63A9BFC050E4F31B21","D03","OSBS",,"H6","evergreenForest",29.694937,-81.945320,"WGS84",,32.0,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2272","PEGO","Peromyscus gossypinus","species",," ","F","N","Y",,,"subadult",,"nonenlarged","not","neither",21.0,,,,21.00,,,,,,,,,"J32yyfIpEw10V134pg+cYBs1wYtGesxg","MPTIP7pKlEeFtUk9POgRXaprSs7c1yJc",,0,0,1,-1,1
"59A2342B4F354FD28D476A94C4A241D8","D03","OSBS",,"I7","evergreenForest",29.694847,-81.945215,"WGS84",,32.0,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0L2017","POFL","Podomys floridanus","species",," ","F","R","Y",,,"adult",,"nonenlarged","not","swollen",24.0,,,,28.00,,,,,,,,,"J32yyfIpEw10V134pg+cYBs1wYtGesxg","MPTIP7pKlEeFtUk9POgRXaprSs7c1yJc",,0,0,0,-1,0
"AEAD6B2A6C3E417584C71D0C4425F3DB","D03","OSBS",,"I9","evergreenForest",29.694667,-81.945214,"WGS84",,32.0,,"2013-09-12","MAM.OSBS.2013.09","NEON.MAM.D03.0R2212","PEGO","Peromyscus gossypinus","species",," ","M","R","Y",,,"adult","scrotal",,,,22.0,,,,25.00,,,,,,,,,"J32yyfIpEw10V134pg+cYBs1wYtGesxg","MPTIP7pKlEeFtUk9POgRXaprSs7c1yJc",,0,0,1,-1,1
"CC0CF6C05041481D97EF352453C5D90C","D03","OSBS",,"I2","woodyWetlands",29.695420,-82.025639,"WGS84",,37.3,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2014","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,32.0,,,,173.00,,,,,,,,,"B39Fz+6ICuzsBzlHVUgoASwdeU6J+1wE","CLwrvAJdtAalrm+QV6SRfOkYlwXhAzWx",,0,0,0,-1,0
"26E3171584AF4307842CC11E1D750565","D03","OSBS",,"A4","evergreenForest",29.695112,-81.946045,"WGS84",,32.0,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2290","POFL","Podomys floridanus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",25.0,,,,31.00,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT","ants",0,0,0,-1,0
"A9885E0541E34D1B9C2223B5AD686E77","D03","OSBS",,"C4","evergreenForest",29.695113,-81.945838,"WGS84",,32.0,,"2013-09-13","MAM.OSBS.2013.09","NEON.MAM.D03.0R2057","POFL","Podomys floridanus","species",," ","M","R","Y",,,"adult","scrotal",,,,25.0,,,,34.00,,,,,,,,,"6FdE+Uj2AbmtocNLrE61Efb6QfVsaKH3","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
