uid,domainID,siteID,plotID,trapCoordinate,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,date,eventID,individualID,taxonID,scientificName,taxonRank,identificationQualifier,identificationStatus,sex,reproductiveCondition,recapture,fate,replacedTag,lifeStage,testes,nipples,pregnancyStatus,vagina,hindfootLength,earLength,tailLength,totalLength,weight,bloodSampleID,bloodSampleMethod,fecalSampleID,fecalSampleCondition,earSampleID,hairSampleID,whiskerSampleID,voucherSampleID,measuredBy,recordedBy,remarks,consistencyTagIDSexQF,consistencyTagIDTaxonIDQF,consistencyTagIDLifeStageQF,orderTagIDRecaptureQF,orderTagIDLifeStageQF
1E226CD4F6C042378EFAC8BC9802BC2A,D10,CPER,,B8,grasslandHerbaceous,40.812821,-104.698893,WGS84,,1618.2,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R0778,DIOR,Dipodomys ordii,species,, ,M,R,Y,,,adult,scrotal,,,,42,9,145,255,65,,,,,,,,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,1,0,-1,0
F38269445B1349CD91AA3B7DB1A2137A,D10,CPER,,F3,grasslandHerbaceous,40.853354,-104.74289,WGS84,,1668.1,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.415481,PEFL,Perognathus flavus,species,, ,F,R,N,,,adult,,nonenlarged,pregnant,swollen,16,6,50,110,12,,,,,,,,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
80B8752D1651457FACBBB77B28CCCFB2,D10,CPER,,D8,grasslandHerbaceous,40.852904,-104.743129,WGS84,,1667.7,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R1069,ONLE,Onychomys leucogaster,species,, ,F,N,N,,,adult,,nonenlarged,not,neither,20,11,24,105,19,,,CPER.20140505.R1069.F,fresh,,,,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
96EFE26B3A1449D5B910AC4F2E7DC4D6,D10,CPER,,H2,grasslandHerbaceous,40.853443,-104.742653,WGS84,,1668.1,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R1070,REME,Reithrodontomys megalotis,species,cf. species, ,F,N,Y,,,adult,,nonenlarged,not,neither,16,10,65,125,11,,,,,,,,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
4E81906EB7B8445289828568B45A9FEC,D10,CPER,,H2,grasslandHerbaceous,40.853443,-104.742653,WGS84,,1668.1,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R1071,REME,Reithrodontomys megalotis,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,16,11,61,130,11,,,,,,CPER.20140505.R1071.H,CPER.20140505.R1071.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
B69D8905DA7749EC92B495BC2CA5B8F1,D10,CPER,,B1,grasslandHerbaceous,40.853535,-104.743364,WGS84,,1668.4,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R1052,REME,Reithrodontomys megalotis,species,cf. species, ,F,R,N,,,adult,,enlarged,pregnant,plugged,17,11,55,115,11,,,CPER.20140505.R1052.F,fresh,CPER.20140505.R1052.E,,,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
4DBA96F16C0B4051B672EE57C1762FCA,D10,CPER,,J7,grasslandHerbaceous,40.812909,-104.697944,WGS84,,1617.7,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.415470,CHHI,Chaetodipus hispidus,species,, ,M,R,N,,,adult,scrotal,,,,24,10,105,210,54,,,CPER.20140505.415470.F,fresh,CPER.20140505.415470.E,CPER.20140505.415470.H,CPER.20140505.415470.H,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
5D9300B30F18425291241018CCC4697C,D10,CPER,,B9,grasslandHerbaceous,40.852814,-104.743367,WGS84,,1667.7,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.0L1074,REMO,Reithrodontomys montanus,species,cf. species, ,F,R,Y,,,adult,,enlarged,pregnant,plugged,13,11,40,98,12,,,,,,CPER.20140505.L1074.H,CPER.20140505.L1074.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
BACEA809147D429790977B65D89F0C13,D10,CPER,,B2,grasslandHerbaceous,40.853445,-104.743365,WGS84,,1668.3,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.415498,PEFL,Perognathus flavus,species,, ,F,R,N,,,adult,,enlarged,not,swollen,16,4,42,100,9,,,CPER.20140505.415498.F,fresh,CPER.20140505.415498.E,CPER.20140505.415498.H,CPER.20140505.415498.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
6918CF6C4AD84059AF18D4D16B4E8E81,D10,CPER,,B8,grasslandHerbaceous,40.852904,-104.743367,WGS84,,1667.8,,5/5/2014,MAM.CPER.2014.05,NEON.MAM.D10.415446,CHHI,Chaetodipus hispidus,species,, ,M,R,Y,,,adult,scrotal,,,,27,7,,,75,,,CPER.20140505.415446.F,old,,CPER.20140505.415446.H,CPER.20140505.415446.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
75FA55C6538140DBA55253C1C4E924B9,D10,CPER,,E7,grasslandHerbaceous,40.852993,-104.74301,WGS84,,1667.8,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.415437,PEFL,Perognathus flavus,species,, ,F,R,Y,,,adult,,enlarged,pregnant,plugged,14,5,45,105,9,,,,,,,,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
59E6543219EA49BF87E59371ABD99169,D10,CPER,,F9,grasslandHerbaceous,40.852813,-104.742892,WGS84,,1667.6,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R1061,REME,Reithrodontomys megalotis,species,cf. species, ,M,R,N,,,adult,scrotal,,,,18,11,55,115,10,,,CPER.20140506.R1061.F,fresh,CPER.20140506.R1061.E,CPER.20140506.R1061.H,CPER.20140506.R1061.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
F6B75714ACCD493A9DFB0A793EC0D5F5,D10,CPER,,F8,grasslandHerbaceous,40.852903,-104.742892,WGS84,,1667.7,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.126591,PEFL,Perognathus flavus,species,, ,M,N,N,,,subadult,nonscrotal,,,,16,5,42,92,6,,,CPER.20140506.126591.F,fresh,CPER.20140506.126591.E,CPER.20140506.126591.H,CPER.20140506.126591.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
67B6222A162D46DFA38117E98FDD7538,D10,CPER,,H2,grasslandHerbaceous,40.853443,-104.742653,WGS84,,1668.1,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R1071,REME,Reithrodontomys megalotis,species,cf. species, ,M,N,Y,,,adult,nonscrotal,,,,16,11,61,130,9,,,,,,,,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
BC1D709E9069420398FD932C79302998,D10,CPER,,A3,grasslandHerbaceous,40.853355,-104.743484,WGS84,,1668.2,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.415444,CHHI,Chaetodipus hispidus,species,, ,M,R,N,,,adult,scrotal,,,,28,8,103,223,64,,unsuccessful,CPER.20140506.415444.F,fresh,CPER.20140506.415444.E,CPER.20140506.415444.H,CPER.20140506.415444.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,multiple ticks,0,0,0,-1,0
A11469EAE896421EABA6301C2E4B290D,D10,CPER,,G10,grasslandHerbaceous,40.867129,-104.7034,WGS84,,1662.9,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R0900,REME,Reithrodontomys megalotis,species,cf. species, ,F,R,N,,,adult,,enlarged,pregnant,plugged,16,11,65,120,16,,,CPER.20140506.R0900.F,fresh,CPER.20140506.R0900.E,CPER.20140506.R0900.H,CPER.20140506.R0900.H,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
594CB3C0770D4B02900D7D2487D93257,D10,CPER,,B8,grasslandHerbaceous,40.812821,-104.698893,WGS84,,1618.2,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R0778,DIOR,Dipodomys ordii,species,, ,M,R,Y,,,adult,scrotal,,,,42,9,145,255,66,,,,,,CPER.20140506.R0778.H,,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,1,0,-1,0
16239C636CF84BFCB8348FE016473A26,D10,CPER,,D9,grasslandHerbaceous,40.86722,-104.703755,WGS84,,1663.7,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R0752,REME,Reithrodontomys megalotis,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,16,15,65,120,13,CPER.20140506.R0752.B,mandibular,CPER.20140506.R0752.F,fresh,CPER.20140506.R0752.E,CPER.20140506.R0752.H,CPER.20140506.R0752.H,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
9B398CE778FF40EDB223D4E0A048C287,D10,CPER,,A3,grasslandHerbaceous,40.867762,-104.704109,WGS84,,1664.9,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.415499,PEFL,Perognathus flavus,species,, ,M,R,Y,,,adult,scrotal,,,,16,5,53,105,9,,,,,,,,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,Pit in thigh.,0,0,0,-1,0
A61BD3FF2AE749F5B52B54833DA65FA2,D10,CPER,,G3,grasslandHerbaceous,40.86776,-104.703397,WGS84,,1663.3,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R0652,REMO,Reithrodontomys montanus,species,cf. species, ,F,R,N,,,adult,,enlarged,pregnant,plugged,14,13,42,105,14,,,CPER.20140506.R0652.F,fresh,CPER.20140506.R0652.E,CPER.20140506.R0652.H,CPER.20140506.R0652.H,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
46F3DF9DD1F744CE808A8AF783C48859,D10,CPER,,C9,grasslandHerbaceous,40.852814,-104.743248,WGS84,,1667.7,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0L1074,REMO,Reithrodontomys montanus,species,cf. species, ,F,R,Y,,,adult,,enlarged,pregnant,plugged,13,11,40,98,11,,,,,,,,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
0D5B030D93BC4EE08EA9F9D3216A07E3,D10,CPER,,B1,grasslandHerbaceous,40.853535,-104.743364,WGS84,,1668.4,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.126636,CHHI,Chaetodipus hispidus,species,, ,M,R,N,,,adult,scrotal,,,,25,7,100,210,53,CPER.20140506.126636.B,mandibular,CPER.20140506.126636.F,fresh,CPER.20140506.126636.E,CPER.20140506.126636.H,CPER.20140506.126636.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,ticks and hind right foot abscess ,0,0,0,-1,0
411BC2CCE4C542B18108AABBEDD80737,D10,CPER,,I7,grasslandHerbaceous,40.853928,-104.726442,WGS84,,1664.2,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R1068,PEMA,Peromyscus maniculatus,species,, ,M,N,N,,,subadult,nonscrotal,,,,19,12,50,118,15,,unsuccessful,CPER.20140506.R1068.F,fresh,CPER.20140506.R1068.E,CPER.20140506.R1068.H,CPER.20140506.R1068.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
5DCA4B60B99346B79035999965B4F26E,D10,CPER,,G10,grasslandHerbaceous,40.852723,-104.742774,WGS84,,1667.5,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R1073,REME,Reithrodontomys megalotis,species,cf. species, ,F,R,Y,,,adult,,nonenlarged,pregnant,plugged,16,,62,,16,,,CPER.20140506.R1073.F,old,,,,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
FFA398BF5E324C67BD693243F8E65994,D10,CPER,,B7,grasslandHerbaceous,40.812912,-104.698893,WGS84,,1618.1,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R0669,ONLE,Onychomys leucogaster,species,, ,M,N,N,,,adult,nonscrotal,,,,18,14,38,115,26,,,CPER.20140506.R0669.F,fresh,CPER.20140506.R0669.E,CPER.20140506.R0669.H,CPER.20140506.R0669.H,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
222BE1C4E4834D1197C13654447B5B12,D10,CPER,,D2,grasslandHerbaceous,40.813361,-104.698654,WGS84,,1618,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.415453,PEFL,Perognathus flavus,species,, ,M,R,Y,,,adult,scrotal,,,,7,5,51,70,7,,,CPER.20140506.415453.F,fresh,,,,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
1A7230AA1FE244698B77568A44332283,D10,CPER,,D8,grasslandHerbaceous,40.867311,-104.703755,WGS84,,1663.8,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R0805,REME,Reithrodontomys megalotis,species,cf. species, ,F,R,Y,,,adult,,enlarged,not,swollen,16,8,55,110,11,,,,,,,,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
4A5541CFAD104690A4C5716CE79F22A4,D10,CPER,,J7,grasslandHerbaceous,40.812909,-104.697944,WGS84,,1617.7,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R0847,ONLE,Onychomys leucogaster,species,, ,M,R,Y,,,adult,scrotal,,,,21,14,36,120,27,,,,,,,,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
D8093B237CFE425B842BEF4890D9A5A6,D10,CPER,,G7,grasslandHerbaceous,40.81291,-104.6983,WGS84,,1617.9,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0R0845,PEMA,Peromyscus maniculatus,species,, ,M,N,N,,,adult,nonscrotal,,,,20,14,52,132,16,,,CPER.20140506.R0845.F,fresh,CPER.20140506.R0845.E,CPER.20140506.R0845.H,CPER.20140506.R0845.H,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
018202D045D347FC806A408EABF18FE7,D10,CPER,,H7,grasslandHerbaceous,40.81291,-104.698182,WGS84,,1617.8,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.415470,CHHI,Chaetodipus hispidus,species,, ,M,N,Y,,,adult,nonscrotal,,,,24,10,105,210,53,,,,,,,,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
50AE1C9A404E419D8651823DEE67FC3F,D10,CPER,,F9,grasslandHerbaceous,40.86722,-104.703518,WGS84,,1663.2,,5/6/2014,MAM.CPER.2014.05,NEON.MAM.D10.0L0789,REME,Reithrodontomys megalotis,species,cf. species, ,M,R,Y,,,adult,scrotal,,,,6,17,67,125,13,,,,,,,,,LM6pn4z76ngbtmN4opkriGV+qc7GWRQh,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,,0,0,0,-1,0
6121A28495E4421280E551E7DA4ECC82,D10,CPER,,I1,grasslandHerbaceous,40.853533,-104.742534,WGS84,,1668.1,,5/28/2014,MAM.CPER.2014.06,NEON.MAM.D10.415426,PEFL,Perognathus flavus,species,, ,M,R,N,,,adult,scrotal,,,,8,6,50,110,9,,,CPER.20140528.415426.F,old,CPER.20140528.415426.E,CPER.20140528.415426.H,CPER.20140528.415426.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
1DA0CC4C65EB4CEC82E4CA4EB5D5CA38,D10,CPER,,J4,grasslandHerbaceous,40.853262,-104.742416,WGS84,,1667.8,,5/28/2014,MAM.CPER.2014.06,NEON.MAM.D10.415446,CHHI,Chaetodipus hispidus,species,, ,M,R,Y,,,adult,scrotal,,,,27,7,,,65,CPER.20140528.415446.B,mandibular,CPER.20140528.415446.F,fresh,,CPER.20140528.415446.H,CPER.20140528.415446.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
61726CCB2DEC42A3A8728FECF2572C96,D10,CPER,,I6,grasslandHerbaceous,40.853083,-104.742535,WGS84,,1667.7,,5/28/2014,MAM.CPER.2014.06,NEON.MAM.D10.126647,PEFL,Perognathus flavus,species,, ,M,N,N,,,subadult,nonscrotal,,,,14,5,40,95,7,,,CPER.20140528.126647.F,fresh,CPER.20140528.126647.E,CPER.20140528.126647.H,CPER.20140528.126647.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
5FA8D55B1DFD44DCA4B1A7BD23FA4EDC,D10,CPER,,G1,grasslandHerbaceous,40.853533,-104.742771,WGS84,,1668.2,,5/28/2014,MAM.CPER.2014.06,NEON.MAM.D10.0L1035,REMO,Reithrodontomys montanus,species,cf. species, ,M,R,N,,,adult,scrotal,,,,17,11,50,120,12,CPER.20140528.L1035.B,mandibular,CPER.20140528.L1035.F,fresh,,CPER.20140528.L1035.H,CPER.20140528.L1035.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,"Ear tag ripped out of right ear, replaced on left ear",0,0,0,-1,0
9099CACC1BEB4EF6AA77209962C95096,D10,CPER,,D1,grasslandHerbaceous,40.853534,-104.743127,WGS84,,1668.3,,5/28/2014,MAM.CPER.2014.06,NEON.MAM.D10.0L1043,REMO,Reithrodontomys montanus,species,cf. species, ,F,R,N,,,adult,,enlarged,pregnant,plugged,15,9,50,115,11,,,CPER.20140528.L1043.F,fresh,,CPER.20140528.L1043.H,CPER.20140528.L1043.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,"Previous ear tag ripped out of right ear, replaced on left ear",0,0,0,-1,0
E2C36C0894DD4C76A9DBD37EAE9CB811,D10,CPER,,G5,grasslandHerbaceous,40.853173,-104.742772,WGS84,,1667.9,,5/28/2014,MAM.CPER.2014.06,NEON.MAM.D10.415517,CHHI,Chaetodipus hispidus,species,, ,M,R,N,,,adult,scrotal,,,,25,9,105,205,57,,unsuccessful,CPER.20140528.415517.F,fresh,CPER.20140528.415517.E,CPER.20140528.415517.H,CPER.20140528.415517.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
2A2F311E1F114E55AE479A7EEC165EB9,D10,CPER,,G6,grasslandHerbaceous,40.853083,-104.742773,WGS84,,1667.8,,5/29/2014,MAM.CPER.2014.06,NEON.MAM.D10.415517,CHHI,Chaetodipus hispidus,species,, ,M,N,Y,,,adult,nonscrotal,,,,25,9,105,205,55,,,,,,,,,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
58E5F0479009475FB5A96EFD0630EB3B,D10,CPER,,G9,grasslandHerbaceous,40.853748,-104.72668,WGS84,,1664.2,,5/29/2014,MAM.CPER.2014.06,NEON.MAM.D10.0R1040,REMO,Reithrodontomys montanus,species,cf. species, ,M,R,N,,,adult,scrotal,,,,16,9,60,130,11,CPER.20140529.R1040.B,mandibular,CPER.20140529.R1040.F,fresh,CPER.20140529.R1040.E,CPER.20140529.R1040.H,CPER.20140529.R1040.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
D5091775279A41FD828A0C908F25C604,D10,CPER,,I9,grasslandHerbaceous,40.853748,-104.726443,WGS84,,1664.2,,5/29/2014,MAM.CPER.2014.06,NEON.MAM.D10.0R1031,PEMA,Peromyscus maniculatus,species,, ,M,R,N,,,adult,scrotal,,,,20,12,50,120,15,CPER.20140529.R1031.B,mandibular,CPER.20140529.R1031.F,fresh,CPER.20140529.R1031.E,CPER.20140529.R1031.H,CPER.20140529.R1031.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
49321CCAB10649F796E0A968748A986E,D10,CPER,,H3,grasslandHerbaceous,40.86776,-104.703278,WGS84,,1663.1,,5/29/2014,MAM.CPER.2014.06,NEON.MAM.D10.0R1026,REME,Reithrodontomys megalotis,species,cf. species, ,M,R,N,,,adult,scrotal,,,,16,9,59,115,9,,,CPER.20140529.R1026.F,fresh,CPER.20140529.R1026.E,CPER.20140529.R1026.H,CPER.20140529.R1026.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
D1CDFA8CD11042AFBFC83BDDC2245A5F,D10,CPER,,H9,grasslandHerbaceous,40.853748,-104.726562,WGS84,,1664.2,,5/29/2014,MAM.CPER.2014.06,NEON.MAM.D10.0R1041,REME,Reithrodontomys megalotis,species,cf. species, ,M,R,N,,,adult,scrotal,,,,17,11,62,120,9,,,CPER.20140529.R1041.F,fresh,CPER.20140529.R1041.E,CPER.20140529.R1041.H,CPER.20140529.R1041.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
5B0811C5BAE84DD8AC5CC2A7C43142E7,D10,CPER,,I6,grasslandHerbaceous,40.853083,-104.742535,WGS84,,1667.7,,5/29/2014,MAM.CPER.2014.06,NEON.MAM.D10.0R0768,REME,Reithrodontomys megalotis,species,cf. species, ,M,N,N,,,adult,nonscrotal,,,,16,9,60,120,10,CPER.20140529.R0768.B,mandibular,CPER.20140529.R0768.F,fresh,CPER.20140529.R0768.E,CPER.20140529.R0768.H,CPER.20140529.R0768.H,,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
504F572531734E03A9B12E22CDDFD056,D10,CPER,,I10,grasslandHerbaceous,40.852722,-104.742537,WGS84,,1667.4,,5/29/2014,MAM.CPER.2014.06,,REMO,Reithrodontomys montanus,species,cf. species, ,,N,N,,,,,,not,,,,,,,,,,,,,,,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,Escaped. Right ear had previously has ear tag that had been ripped out.,-1,-1,-1,-1,-1
1374AA3ED0B84C8D9DF2F2A07EC94A47,D10,CPER,,A3,grasslandHerbaceous,40.853355,-104.743484,WGS84,,1668.2,,5/29/2014,MAM.CPER.2014.06,NEON.MAM.D10.415433,CHHI,Chaetodipus hispidus,species,, ,F,R,N,,,adult,,enlarged,not,neither,28,9,110,220,57,CPER.20140529.415433.B,mandibular,CPER.20140529.415433.F,fresh,CPER.20140529.415433.E,CPER.20140529.415433.H,CPER.20140529.415433.H,,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,,0,0,0,-1,0
40491BF4B125442EBAACF487CEA34B0C,D10,CPER,,B5,grasslandHerbaceous,40.853174,-104.743366,WGS84,,1668,,5/29/2014,MAM.CPER.2014.06,NEON.MAM.D10.415498,PEFL,Perognathus flavus,species,, ,F,R,N,dead,,adult,,enlarged,not,neither,,,,,,,,,,,,,CPER.20140529.415498.V,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,Died after Pit-tagging,0,0,0,-1,0
0D0ED85C2D7240598B201F2CF70CEDC4,D10,CPER,,G1,grasslandHerbaceous,40.853533,-104.742771,WGS84,,1668.2,,5/29/2014,MAM.CPER.2014.06,NEON.MAM.D10.0L1035,REMO,Reithrodontomys montanus,species,cf. species, ,M,R,Y,,,adult,scrotal,,,,17,11,50,120,,,,,,,,,,E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV,UXBWU10B2GNywEWFJgkBhTUfnl1mPVbQ,Escaped before weight was taken.,0,0,0,-1,0
88CEAB9996EC4F248DC57985E832C28C,D10,CPER,,B3,grasslandHerbaceous,40.853355,-104.743365,WGS84,,1668.2,,5/30/2014,MAM.CPER.2014.06,NEON.MAM.D10.0R1011,ONLE,Onychomys leucogaster,species,, ,M,R,N,,,adult,scrotal,,,,21,15,35,120,29,CPER.20140530.R1011.B,mandibular,CPER.20140530.R1011.F,fresh,CPER.20140530.R1011.E,CPER.20140530.R1011.H,CPER.20140530.R1011.H,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
F829A723057046E1BDD015EB6321B041,D10,CPER,,H9,grasslandHerbaceous,40.853748,-104.726562,WGS84,,1664.2,,5/30/2014,MAM.CPER.2014.06,NEON.MAM.D10.0R1040,REMO,Reithrodontomys montanus,species,cf. species, ,M,R,Y,,,adult,scrotal,,,,16,9,60,130,11,,,,,,,,,Rjv/PyMx3k4oygLKYkCbuIDsccqDw9So,7s8V2dSzVuN06jAc/Ai995onghbMwpaw,,0,0,0,-1,0
