"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","testedDate","eventID","testingID","testingVialID","deprecatedVialID","taxonID","scientificName","taxonRank","identificationQualifier","sex","poolSize","testPathogenName","testNumber","testMethod","testResult","finalResult","locus","percentIdentity","sequenceDatabase","sequenceDatabaseID","extractDepleted","samplingProtocolVersion","testProtocolVersion","laboratoryName","testedBy","remarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleCompromisedAtSorting","sampleCompromisedAtIDLab","sampleCompromisedAtTesting","nonStandardPoolQF","duplicatesInPathogenPoolingQF","duplicatesInPathogenResultsQF"
"6DE170985AB84496A24FB1F58AB89426","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.33","STER.2014.4.Culex tarsalis.Female.T33","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"49BC826D345442AB8692D99A081F4217","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.40","STER.2014.4.Culex tarsalis.Female.T40","CULTAR","Culex tarsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"F3F2FC8132DB4D33AE8F2EBF0CAE8CEB","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.09","STER.2014.4.Culex tarsalis.Female.T9","CULTAR","Culex tarsalis","species",,"F",50,"West Nile virus",4,"PCR","Positive","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"A000EE67D82341B3980E4DC7DFE27334","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.05","STER.2014.4.Culex tarsalis.Female.T5","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"2D4E8480B8804425A945135140656DF5","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.27","STER.2014.4.Culex tarsalis.Female.T27","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"1298F8100E8D433C9F401F52793BDB2E","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.17","STER.2014.4.Culex tarsalis.Female.T17","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"90B9481658A749DFBC87424A777EE5FD","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.13","STER.2014.4.Culex tarsalis.Female.T13","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"3C93C33E5B2E4ADBB6E73BACA06766D2","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.32","STER.2014.4.Culex tarsalis.Female.T32","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"4D001B9440364143995B93D06597D669","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.18","STER.2014.4.Culex tarsalis.Female.T18","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"33170BB7F5A14AB6A0E5CD0E33756463","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.35","STER.2014.4.Culex tarsalis.Female.T35","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"A10425C4993D441AA8CBAF599FAF143D","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.22","STER.2014.4.Culex tarsalis.Female.T22","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"377520729D9143E4B04B9D782D7813EA","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.30","STER.2014.4.Culex tarsalis.Female.T30","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"A0A3987E9C914EE5BC097BF6C0E159E3","D10","STER",40.474341,-103.021841,"WGS84",1479.8,1361.4,9.0,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.AEDDOR.F.T","STER.2014.35.AEDDOR.F.T.01","STER.2014.4.Aedes dorsalis.Female.T1","AEDDOR","Aedes dorsalis","species",,"F",30,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"D745DFAF80574F539B95D6712FEEA3F5","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.02","STER.2014.4.Culex tarsalis.Female.T2","CULTAR","Culex tarsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"65DBD6FB314D49599AACE00FC3C1ADBB","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.31","STER.2014.4.Culex tarsalis.Female.T31","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"9D65B8DB01A2413BA0B008953F2A4631","D10","STER",40.474341,-103.021841,"WGS84",1479.8,1361.4,9.0,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.AEDDOR.F.T","STER.2014.35.AEDDOR.F.T.01","STER.2014.4.Aedes dorsalis.Female.T1","AEDDOR","Aedes dorsalis","species",,"F",30,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"04601086C4D64670830AD3100A4A201F","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.23","STER.2014.4.Culex tarsalis.Female.T23","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"6AB6425CB39D44949F80C5CBDEB291F7","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.10","STER.2014.4.Culex tarsalis.Female.T10","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"DB88B8E1E21B4D2CB8BE0E9D5D4794F7","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.04","STER.2014.4.Culex tarsalis.Female.T4","CULTAR","Culex tarsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"D80CEBCD1E4349D08BE659CADF5FD4CC","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.09","STER.2014.4.Culex tarsalis.Female.T9","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"59894BE0E9164058915C26FAD7CF705C","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.08","STER.2014.4.Culex tarsalis.Female.T8","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"0D84524A92A24C47BAFE76D035784C59","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.34","STER.2014.4.Culex tarsalis.Female.T34","CULTAR","Culex tarsalis","species",,"F",50,"West Nile virus",4,"PCR","Positive","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"FDD0FA961E2A4A0784A730CCB3A485A7","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.28","STER.2014.4.Culex tarsalis.Female.T28","CULTAR","Culex tarsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"71B314F85EA245ECBA9A113D6E1AC656","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.05","STER.2014.4.Culex tarsalis.Female.T5","CULTAR","Culex tarsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"B6F91164C6104A8EBE3BEE6058FC6FC8","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.07","STER.2014.4.Culex tarsalis.Female.T7","CULTAR","Culex tarsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"951CA8256A3A4F2FBD5643288699DFF3","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.11","STER.2014.4.Culex tarsalis.Female.T11","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"ED622575C289443296456058A62AB89E","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.25","STER.2014.4.Culex tarsalis.Female.T25","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"76997FAECF644041BA3209187A9F2183","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.27","STER.2014.4.Culex tarsalis.Female.T27","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"9B3AABAEEC2C4EB49267ABC911A282FB","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.04","STER.2014.4.Culex tarsalis.Female.T4","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"AD9DBA67208C46FDA396F6A150BFFB2C","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.31","STER.2014.4.Culex tarsalis.Female.T31","CULTAR","Culex tarsalis","species",,"F",50,"West Nile virus",4,"PCR","Positive","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"524774F5EAC6409F89F6BC77BB756724","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.24","STER.2014.4.Culex tarsalis.Female.T24","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"B480D4C0B236468D8DAB873146B58062","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.24","STER.2014.4.Culex tarsalis.Female.T24","CULTAR","Culex tarsalis","species",,"F",50,"West Nile virus",4,"PCR","Positive","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"8B7F4C343F29455BA6C59D8B0A35AB79","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.24","STER.2014.4.Culex tarsalis.Female.T24","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"69DE88788F5B43CCB6B66B4092E6C311","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.06","STER.2014.4.Culex tarsalis.Female.T6","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"69D7264A1DDF4283923BE909DF90CCED","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.38","STER.2014.4.Culex tarsalis.Female.T38","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"52937DFD726F4A3CBAD7A56E0E06DBF5","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.29","STER.2014.4.Culex tarsalis.Female.T29","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"0D2AF5CCEE4E485280ABBAB2E4DDD45F","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.19","STER.2014.4.Culex tarsalis.Female.T19","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"973B71DDB13341A4A2E145D43E841AE5","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.35","STER.2014.4.Culex tarsalis.Female.T35","CULTAR","Culex tarsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"CB2AE332E5EA4A25AE106D93A6CE7666","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.38","STER.2014.4.Culex tarsalis.Female.T38","CULTAR","Culex tarsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"19A12AD0D1A54F0B8B1FCC09E658D90A","D10","STER",40.474191,-103.022535,"WGS84",1422.0,1361.2,8.8,2014-09-03 13:36:00.0,2014-09-04 15:00:00.0,"2015-01-08","STER.2014.35","STER.2014.35.CULTAR.F.T","STER.2014.35.CULTAR.F.T.03","STER.2014.4.Culex tarsalis.Female.T3","CULTAR","Culex tarsalis","species",,"F",50,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
