"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","testedDate","eventID","testingID","testingVialID","deprecatedVialID","taxonID","scientificName","taxonRank","identificationQualifier","sex","poolSize","testPathogenName","testNumber","testMethod","testResult","finalResult","locus","percentIdentity","sequenceDatabase","sequenceDatabaseID","extractDepleted","samplingProtocolVersion","testProtocolVersion","laboratoryName","testedBy","remarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleCompromisedAtSorting","sampleCompromisedAtIDLab","sampleCompromisedAtTesting","nonStandardPoolQF","duplicatesInPathogenPoolingQF","duplicatesInPathogenResultsQF"
"4494352C432340F5B2D876C8D8BBFCA7","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.06","CPER.2014.5.Aedes dorsalis.Female.T6","AEDDOR","Aedes dorsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"1664BA2B9FB445139BF86A2E6E3571FA","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.07","CPER.2014.5.Aedes dorsalis.Female.T7","AEDDOR","Aedes dorsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"749F6FD2A4F040FFB90D88C92DFA1D32","D10","CPER",40.835930,-104.738469,"WGS84",4712.3,1648.3,23.6,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.CULTAR.F.T","CPER.2014.28.CULTAR.F.T.02","CPER.2014.4.Culex tarsalis.Female.T2","CULTAR","Culex tarsalis","species",,"F",20,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"C13D5F6F82544A4D8DDAD7E56C2D0EDF","D10","CPER",40.835930,-104.738469,"WGS84",4712.3,1648.3,23.6,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.CULTAR.F.T","CPER.2014.28.CULTAR.F.T.01","CPER.2014.4.Culex tarsalis.Female.T1","CULTAR","Culex tarsalis","species",,"F",20,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"0DA91DC8B29A44BA99DF249A6A5E8DBA","D10","CPER",40.835930,-104.738469,"WGS84",4712.3,1648.3,23.6,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.CULTAR.F.T","CPER.2014.28.CULTAR.F.T.02","CPER.2014.4.Culex tarsalis.Female.T2","CULTAR","Culex tarsalis","species",,"F",20,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"2572D45063924A08B9D381961D60BE02","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.02","CPER.2014.5.Aedes dorsalis.Female.T2","AEDDOR","Aedes dorsalis","species",,"F",50,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"FB279FF297EF48B3A1DB9E8BD7AF0DDA","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.02","CPER.2014.5.Aedes dorsalis.Female.T2","AEDDOR","Aedes dorsalis","species",,"F",50,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"5FF78DDD485D4E6199B62D5AECF3C39B","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.06","CPER.2014.5.Aedes dorsalis.Female.T6","AEDDOR","Aedes dorsalis","species",,"F",50,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"84206418A6E9445EAF82082A1A19143C","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.02","CPER.2014.5.Aedes dorsalis.Female.T2","AEDDOR","Aedes dorsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"A5C568D619B04991BF5F6B79C778DD88","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.07","CPER.2014.5.Aedes dorsalis.Female.T7","AEDDOR","Aedes dorsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"03A805F88F56408E92E0B7E8B2ACA45F","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.01","CPER.2014.5.Aedes dorsalis.Female.T1","AEDDOR","Aedes dorsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"018224276ED6493EBAF07AD9FB9767D1","D10","CPER",40.835930,-104.738469,"WGS84",4712.3,1648.3,23.6,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.CULTAR.F.T","CPER.2014.28.CULTAR.F.T.02","CPER.2014.4.Culex tarsalis.Female.T2","CULTAR","Culex tarsalis","species",,"F",20,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"05A97FED5B454C58A23D4F10DADC7A21","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.06","CPER.2014.5.Aedes dorsalis.Female.T6","AEDDOR","Aedes dorsalis","species",,"F",50,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"130200898BDC464B8AC27243DEA0722F","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.05","CPER.2014.5.Aedes dorsalis.Female.T5","AEDDOR","Aedes dorsalis","species",,"F",50,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"E39C302D34B54D38B19E9F6ED1EEAABC","D10","CPER",40.832478,-104.737870,"WGS84",4848.6,1645.0,20.3,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.AEDDOR.F.T","CPER.2014.28.AEDDOR.F.T.07","CPER.2014.5.Aedes dorsalis.Female.T7","AEDDOR","Aedes dorsalis","species",,"F",50,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",1,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"65078A761F054D6499B6F5EE2A3BF6F0","D10","CPER",40.835930,-104.738469,"WGS84",4712.3,1648.3,23.6,2014-07-15 12:51:00.0,2014-07-16 13:43:00.0,"2015-01-08","CPER.2014.28","CPER.2014.28.CULTAR.F.T","CPER.2014.28.CULTAR.F.T.01","CPER.2014.4.Culex tarsalis.Female.T1","CULTAR","Culex tarsalis","species",,"F",20,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"9A339E342CA943CDBCA76FE769697F6D","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.17","CPER.2014.5.Culex tarsalis.Female.T17","CULTAR","Culex tarsalis","species",,"F",40,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"76033B3730C54B1A86A66E0B6569E9BB","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.18","CPER.2014.5.Culex tarsalis.Female.T18","CULTAR","Culex tarsalis","species",,"F",40,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"B5CCB410FA29486EA4FB7A68D064658E","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.08","CPER.2014.5.Culex tarsalis.Female.T8","CULTAR","Culex tarsalis","species",,"F",40,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"23D981A8CB84418988CBD426CD4F65B8","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.08","CPER.2014.5.Culex tarsalis.Female.T8","CULTAR","Culex tarsalis","species",,"F",40,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"7E6428598B8B442C8E1E778DC7D9B5AF","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.10","CPER.2014.5.Culex tarsalis.Female.T10","CULTAR","Culex tarsalis","species",,"F",40,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"9D486DAB86B34CB7A5D6FF2F92BD3191","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.11","CPER.2014.5.Culex tarsalis.Female.T11","CULTAR","Culex tarsalis","species",,"F",40,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"6C7DC9F03B0F4745B8B4439947DAF903","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.14","CPER.2014.5.Culex tarsalis.Female.T14","CULTAR","Culex tarsalis","species",,"F",40,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"B74524695638481592381A28580EF925","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.15","CPER.2014.5.Culex tarsalis.Female.T15","CULTAR","Culex tarsalis","species",,"F",40,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"8EE702291DBF49F6B5B2FC09ED592198","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.02","CPER.2014.5.Culex tarsalis.Female.T2","CULTAR","Culex tarsalis","species",,"F",40,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"77D7B0FC26D940778D488E5677B4F6EE","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.09","CPER.2014.5.Culex tarsalis.Female.T9","CULTAR","Culex tarsalis","species",,"F",40,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"58A648867EB649C5B362BB076439BA2F","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.16","CPER.2014.5.Culex tarsalis.Female.T16","CULTAR","Culex tarsalis","species",,"F",40,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"2B3CD5B78C1448E38CC9A69C006002AA","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.06","CPER.2014.5.Culex tarsalis.Female.T6","CULTAR","Culex tarsalis","species",,"F",40,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"5ECE7DAF085A4BA59BB117078B4C0D54","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.16","CPER.2014.5.Culex tarsalis.Female.T16","CULTAR","Culex tarsalis","species",,"F",40,"West Nile virus",4,"PCR","Positive","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"2E738FEA2B6B4592A79A95A9885D8449","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.07","CPER.2014.5.Culex tarsalis.Female.T7","CULTAR","Culex tarsalis","species",,"F",40,"Flaviviridae",3,"PCR","Positive","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"603CA99EEAED4BD99B5B36AA9B66888E","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.01","CPER.2014.5.Culex tarsalis.Female.T1","CULTAR","Culex tarsalis","species",,"F",40,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"7AD6F9D92DA24DEDA47B33CCD387D35F","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.19","CPER.2014.5.Culex tarsalis.Female.T19","CULTAR","Culex tarsalis","species",,"F",40,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"4DBBD3FCB75A48B8A85D009F99C6E274","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.08","CPER.2014.5.Culex tarsalis.Female.T8","CULTAR","Culex tarsalis","species",,"F",40,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"F5BFC694603D4D1FA0348AFD451A7E8F","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.03","CPER.2014.5.Culex tarsalis.Female.T3","CULTAR","Culex tarsalis","species",,"F",40,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"5B5E31E58356445AAE6C610FCF5ACA83","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.14","CPER.2014.5.Culex tarsalis.Female.T14","CULTAR","Culex tarsalis","species",,"F",40,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"A13431E96A2C443284215689B906F09B","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.12","CPER.2014.5.Culex tarsalis.Female.T12","CULTAR","Culex tarsalis","species",,"F",40,"Bunyaviridae",2,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"C1904DBFD1B54D7C842BB7D6EFB9F8A8","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.13","CPER.2014.5.Culex tarsalis.Female.T13","CULTAR","Culex tarsalis","species",,"F",40,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"DF7BA910F6684FAF843DE8964D9E2D7B","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.05","CPER.2014.5.Culex tarsalis.Female.T5","CULTAR","Culex tarsalis","species",,"F",40,"Flaviviridae",3,"PCR","Negative","Y",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"D98A0CAD5EEB4BC5B8909FD7A7B7BA9E","D10","CPER",40.833029,-104.741743,"WGS84",5104.3,1645.4,20.7,2014-07-29 12:34:00.0,2014-07-30 14:05:00.0,"2015-01-08","CPER.2014.30","CPER.2014.30.CULTAR.F.T","CPER.2014.30.CULTAR.F.T.05","CPER.2014.5.Culex tarsalis.Female.T5","CULTAR","Culex tarsalis","species",,"F",40,"Togaviridae",1,"PCR","Negative","N",,,,,"Y","NEON.DOC.014049vE","Other","University of Illinois","Wp94RvOv+/JypfgWMk4zNQ==","testedDate may be inaccurate|sampleCompromised is unknown|testedBy may be inaccurate",0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
