"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","testedDate","eventID","testingID","testingVialID","deprecatedVialID","taxonID","scientificName","taxonRank","identificationQualifier","sex","poolSize","testPathogenName","testNumber","testMethod","testResult","finalResult","locus","percentIdentity","sequenceDatabase","sequenceDatabaseID","extractDepleted","samplingProtocolVersion","testProtocolVersion","laboratoryName","testedBy","remarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleCompromisedAtSorting","sampleCompromisedAtIDLab","sampleCompromisedAtTesting","nonStandardPoolQF","duplicatesInPathogenPoolingQF","duplicatesInPathogenResultsQF"
"3C215CC795FB46BFB10181524E2DF206","D03","OSBS",29.694816,-81.975943,"WGS84",4193.3,34.4,14.5,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.CULERR.F.T","OSBS.2014.20.CULERR.F.T.08","OSBS.2014.4.Culex erraticus.Female.T8","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"1C5BDABAA62242A988ADB267917784BA","D03","OSBS",29.694816,-81.975943,"WGS84",4193.3,34.4,14.5,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.CULERR.F.T","OSBS.2014.20.CULERR.F.T.07","OSBS.2014.4.Culex erraticus.Female.T7","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"86CF322177D64DE38056F6ECFB9AB3F5","D03","OSBS",29.694816,-81.975943,"WGS84",4193.3,34.4,14.5,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.CULERR.F.T","OSBS.2014.20.CULERR.F.T.10","OSBS.2014.4.Culex erraticus.Female.T10","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"77BFB9EE5EA64A7E862B19E853C77818","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.14","OSBS.2014.4.Coquillettidia perturbans.Female.T14","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"68D340361A0C4CA9B8ED4C2C6137D704","D03","OSBS",29.694816,-81.975943,"WGS84",4193.3,34.4,14.5,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.CULERR.F.T","OSBS.2014.20.CULERR.F.T.03","OSBS.2014.4.Culex erraticus.Female.T3","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"12AF4943C9834EE9B250CFD12CE7DEA0","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.05","OSBS.2014.4.Coquillettidia perturbans.Female.T5","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"03FF3AF2786D4F049E45FC208C331991","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.08","OSBS.2014.4.Coquillettidia perturbans.Female.T8","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"47FCF06F4198492797091C2B637E4CCA","D03","OSBS",29.699537,-81.983516,"WGS84",4527.0,31.5,7.5,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.CULSAL.F.T","OSBS.2014.20.CULSAL.F.T.03","OSBS.2014.4.Culex salinarius.Female.T3","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"AEF33C52AF714ACEBCCF1C8C03050464","D03","OSBS",29.694816,-81.975943,"WGS84",4193.3,34.4,14.5,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.CULERR.F.T","OSBS.2014.20.CULERR.F.T.09","OSBS.2014.4.Culex erraticus.Female.T9","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"6D0E11BDDFC040689E94E2E08C9924F4","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.07","OSBS.2014.4.Coquillettidia perturbans.Female.T7","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"FF9F36DAC80545C5A7FB42C4788955D4","D03","OSBS",29.694816,-81.975943,"WGS84",4193.3,34.4,14.5,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.CULERR.F.T","OSBS.2014.20.CULERR.F.T.04","OSBS.2014.4.Culex erraticus.Female.T4","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"0A950209F5034362B257EE364B9A736D","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.02","OSBS.2014.4.Coquillettidia perturbans.Female.T2","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"904B47097009499EB6915CB4E1F49F2F","D03","OSBS",29.699537,-81.983516,"WGS84",4527.0,31.5,7.5,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.CULSAL.F.T","OSBS.2014.20.CULSAL.F.T.02","OSBS.2014.4.Culex salinarius.Female.T2","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"8713A4AA54F1466DA73141D261846A27","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.10","OSBS.2014.4.Coquillettidia perturbans.Female.T10","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"8D6253C70B0E4C64A972A42DFD517B5A","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.03","OSBS.2014.4.Coquillettidia perturbans.Female.T3","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"64A757BE351442449C016F890B6C673E","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.06","OSBS.2014.4.Coquillettidia perturbans.Female.T6","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"3BE948280260418F940DFDE5CC55613B","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-16","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.09","OSBS.2014.4.Coquillettidia perturbans.Female.T9","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",2,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"0AF251F918D048F3B71ED41F6B8CC3E3","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.12","OSBS.2014.4.Coquillettidia perturbans.Female.T12","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"70B7927976644A6EA1D8F044CA10AF0F","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-16","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.01","OSBS.2014.4.Coquillettidia perturbans.Female.T1","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",2,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"8C24D6A997C549D89DD6C7BAA56C4FCE","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.04","OSBS.2014.4.Coquillettidia perturbans.Female.T4","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"0DF3DCC8BF6A45998A8683A3868BABE9","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.09","OSBS.2014.4.Coquillettidia perturbans.Female.T9","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Inconclusive","N",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==","fungal contamination",0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"02EE0AC178524C7A9220685E18C9D557","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.15","OSBS.2014.4.Coquillettidia perturbans.Female.T15","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"9FF4874DBB7D459B98968DBC88F6CAE8","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.01","OSBS.2014.4.Coquillettidia perturbans.Female.T1","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Inconclusive","N",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==","fungal contamination",0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"229C6A9D51E2493E83244902C5E4BFBF","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.11","OSBS.2014.4.Coquillettidia perturbans.Female.T11","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"8CE5FB3E19C44331BAA803E42D7C73E8","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-16","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.13","OSBS.2014.4.Coquillettidia perturbans.Female.T13","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",2,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"6672AFFB94964D35836B715B658F69D9","D03","OSBS",29.695042,-81.974979,"WGS84",4289.9,34.3,14.6,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.COQPER.F.T","OSBS.2014.20.COQPER.F.T.13","OSBS.2014.4.Coquillettidia perturbans.Female.T13","COQPER","Coquillettidia perturbans","species",,"F",50,"virus",1,"Culture","Inconclusive","N",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==","fungal contamination",0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"431B7B6590064D91854EC409794E05A0","D03","OSBS",29.699537,-81.983516,"WGS84",4527.0,31.5,7.5,2014-05-21 12:55:00.0,2014-05-22 14:13:00.0,"2015-01-09","OSBS.2014.20","OSBS.2014.20.CULSAL.F.T","OSBS.2014.20.CULSAL.F.T.01","OSBS.2014.4.Culex salinarius.Female.T1","CULSAL","Culex salinarius","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"F410EADF2B954ED7AC35E952CAF1D616","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.03","OSBS.2014.5.Culex erraticus.Female.T3","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"42FE4F50C6754EE09AF8D780F8CFDC64","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.10","OSBS.2014.5.Culex erraticus.Female.T10","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"C8D971F867AB4B7CA9657396B087E793","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.02","OSBS.2014.5.Culex erraticus.Female.T2","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"9F8644194DB5468696840581735F50BE","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.07","OSBS.2014.5.Culex erraticus.Female.T7","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"CBD23F4FA9164C4AAC8359D9F8ADDBBF","D03","OSBS",29.696065,-81.973106,"WGS84",4495.1,33.5,15.4,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULSAL.F.T","OSBS.2014.22.CULSAL.F.T.02","OSBS.2014.5.Culex salinarius.Female.T2","CULSAL","Culex salinarius","species",,"F",40,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"075CDFBB9B654A8798429F20FF220D15","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.05","OSBS.2014.5.Culex erraticus.Female.T5","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"576C43A1D44445B9B9404E73E4708368","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.04","OSBS.2014.5.Culex erraticus.Female.T4","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"8167608EA0B743DF942F66F824FEE01B","D03","OSBS",29.696065,-81.973106,"WGS84",4495.1,33.5,15.4,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULSAL.F.T","OSBS.2014.22.CULSAL.F.T.01","OSBS.2014.5.Culex salinarius.Female.T1","CULSAL","Culex salinarius","species",,"F",40,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"B32B418FC8B64AC199BAA8F7220B1F21","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.08","OSBS.2014.5.Culex erraticus.Female.T8","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"A81ACA08E4FC4C90A6E8346C26982517","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.01","OSBS.2014.5.Culex erraticus.Female.T1","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"BE62D2B0738F4A23A8856C4D50B4A7F0","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.06","OSBS.2014.5.Culex erraticus.Female.T6","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"43CC94801B5E4AD6AF5CAE8C6789FF5B","D03","OSBS",29.695557,-81.970572,"WGS84",4716.3,34.1,14.8,2014-06-03 11:20:00.0,2014-06-04 13:58:00.0,"2015-01-09","OSBS.2014.22","OSBS.2014.22.CULERR.F.T","OSBS.2014.22.CULERR.F.T.09","OSBS.2014.5.Culex erraticus.Female.T9","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Other (described in remarks)","No known compromise",0,0,0
"A530C8ECA99F452797ACE3834FF0B3BA","D03","OSBS",29.693182,-81.972736,"WGS84",4451.2,33.6,15.3,2014-06-17 11:54:00.0,2014-06-18 14:24:00.0,"2015-01-09","OSBS.2014.24","OSBS.2014.24.CULERR.F.T","OSBS.2014.24.CULERR.F.T.04","OSBS.2014.6.Culex erraticus.Female.T4","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"A58F02707F69499E8B72A54F68A301BA","D03","OSBS",29.693182,-81.972736,"WGS84",4451.2,33.6,15.3,2014-06-17 11:54:00.0,2014-06-18 14:24:00.0,"2015-01-09","OSBS.2014.24","OSBS.2014.24.CULERR.F.T","OSBS.2014.24.CULERR.F.T.09","OSBS.2014.6.Culex erraticus.Female.T9","CULERR","Culex erraticus","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
