"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","testedDate","eventID","testingID","testingVialID","deprecatedVialID","taxonID","scientificName","taxonRank","identificationQualifier","sex","poolSize","testPathogenName","testNumber","testMethod","testResult","finalResult","locus","percentIdentity","sequenceDatabase","sequenceDatabaseID","extractDepleted","samplingProtocolVersion","testProtocolVersion","laboratoryName","testedBy","remarks","trapCompromisedQF","sampleCompromisedAtTrapping","sampleCompromisedAtSorting","sampleCompromisedAtIDLab","sampleCompromisedAtTesting","nonStandardPoolQF","duplicatesInPathogenPoolingQF","duplicatesInPathogenResultsQF"
"F54BF0A3A1794465A6BE9E38CB9489BA","D08","TALL",32.918330,-87.420549,"WGS84",6220.5,128.3,51.3,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDVEX.F.T","TALL.2014.20.AEDVEX.F.T.02","TALL.2014.2.Aedes vexans.Female.T2","AEDVEX","Aedes vexans","species",,"F",20,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"C33928FF57AF4AC699B76172F78FFA85","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.09","TALL.2014.2.Aedes canadensis.Female.T9","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"B21BF54F71ED494CA566EEEC3D6B6062","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.14","TALL.2014.2.Aedes canadensis.Female.T14","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"1CA97A3EFAA041A5AEA8B35492E313AC","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.02","TALL.2014.2.Aedes canadensis.Female.T2","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"0543FB6505784D9FA02A259A5AA4DACB","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.06","TALL.2014.2.Aedes canadensis.Female.T6","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"F8A2FD35D2364D5995B63AAC72FE359A","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.01","TALL.2014.2.Aedes canadensis.Female.T1","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"E65204FD16FF4A2791F48F060D2A9FA4","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.07","TALL.2014.2.Aedes canadensis.Female.T7","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"4BEFAD7C9429423D89F920D797E2DE40","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.11","TALL.2014.2.Aedes canadensis.Female.T11","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"FEAB527CC96345FE9CFD9246B1719956","D08","TALL",32.908355,-87.424296,"WGS84",7372.2,120.5,59.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.COQPER.F.T","TALL.2014.20.COQPER.F.T.03","TALL.2014.2.Coquillettidia perturbans.Female.T3","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"A10D840616164F46BF183AEBAF7C8AD5","D08","TALL",32.908355,-87.424296,"WGS84",7372.2,120.5,59.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.COQPER.F.T","TALL.2014.20.COQPER.F.T.05","TALL.2014.2.Coquillettidia perturbans.Female.T5","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"23F7AFD26AA342B4903D4D83F9903E3B","D08","TALL",32.908355,-87.424296,"WGS84",7372.2,120.5,59.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.COQPER.F.T","TALL.2014.20.COQPER.F.T.04","TALL.2014.2.Coquillettidia perturbans.Female.T4","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"EA9EAC060F134722A12F89A29E3908D4","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.08","TALL.2014.2.Aedes canadensis.Female.T8","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"D1E5E5C8A31E4225A1A7851F53B60EA3","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.15","TALL.2014.2.Aedes canadensis.Female.T15","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"366ACDFEEA0341098937C8510AAD0918","D08","TALL",32.913423,-87.423408,"WGS84",6805.1,112.5,67.0,2014-05-20 12:45:00.0,2014-05-21 14:37:00.0,"2014-11-05","TALL.2014.20","TALL.2014.20.AEDCAN2.F.T","TALL.2014.20.AEDCAN2.F.T.03","TALL.2014.2.Aedes canadensis.Female.T3","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"F29FDACE508C406185C986C4C1CC6FD1","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.06","TALL.2014.3.Coquillettidia perturbans.Female.T6","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"6E1053D60D22463B898172EF56C12B60","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.10","TALL.2014.3.Coquillettidia perturbans.Female.T10","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"0514BF750C064648A6A2B8828AB17F0B","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.10","TALL.2014.3.Aedes canadensis.Female.T10","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"5127C1A8F4A84756B6E2AF2EE2D47CF8","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.07","TALL.2014.3.Aedes canadensis.Female.T7","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"5F7175B9CA804EEC9D69D71F9EB0BC5F","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.06","TALL.2014.3.Aedes canadensis.Female.T6","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"3E0D24A4995045F1BCB601C9C58DF21A","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-13","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.09","TALL.2014.3.Aedes canadensis.Female.T9","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",2,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"FF5839070B514391AEFBDE5BC4B9D4A1","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.04","TALL.2014.3.Coquillettidia perturbans.Female.T4","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"795FB1712A7C4EDF9DA857DAD06071D8","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.09","TALL.2014.3.Coquillettidia perturbans.Female.T9","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"9C5F6E1285B441DE897F7BF5F145400D","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.03","TALL.2014.3.Coquillettidia perturbans.Female.T3","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"6103761FA2264186BB008F34222D9BFB","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.08","TALL.2014.3.Coquillettidia perturbans.Female.T8","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"5F6F221A8F6C4CC5894681A9DEBFF3F1","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.01","TALL.2014.3.Coquillettidia perturbans.Female.T1","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"D9297F03406A417E80F0C5155450D0D4","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.05","TALL.2014.3.Coquillettidia perturbans.Female.T5","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"B739473E63EC42DA915D940570CB41FB","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.09","TALL.2014.3.Aedes canadensis.Female.T9","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Inconclusive","N",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==","fungal contamination",0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"D8A266F4BE4C4AB38BF0EB3A5969B24D","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.02","TALL.2014.3.Aedes canadensis.Female.T2","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"7807FC50E2A849E6AAEBBFB3D9C94196","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.07","TALL.2014.3.Coquillettidia perturbans.Female.T7","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"9E71314F7F864F39B4A3B3346E75F521","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.03","TALL.2014.3.Aedes canadensis.Female.T3","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"9EBAFBA2F7D24974A899861CDE6B10BC","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.05","TALL.2014.3.Aedes canadensis.Female.T5","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"9FF311AC9267426C8443BFD364CD6FDC","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.08","TALL.2014.3.Aedes canadensis.Female.T8","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"746BD505C0974239860A5AD2B9334D5B","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.04","TALL.2014.3.Aedes canadensis.Female.T4","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"C1DC62510F804E75B0EC52756A76F7DF","D08","TALL",32.913656,-87.426395,"WGS84",6841.2,110.6,39.4,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.AEDCAN2.F.T","TALL.2014.22.AEDCAN2.F.T.01","TALL.2014.3.Aedes canadensis.Female.T1","AEDCAN2","Aedes canadensis","species",,"F",50,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"67230536B404438B9BD19FB266702366","D08","TALL",32.907154,-87.422394,"WGS84",4611.1,126.3,53.1,2014-06-03 12:33:00.0,2014-06-04 14:01:00.0,"2014-11-05","TALL.2014.22","TALL.2014.22.COQPER.F.T","TALL.2014.22.COQPER.F.T.02","TALL.2014.3.Coquillettidia perturbans.Female.T2","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","Damaged, analysis affected","No known compromise",0,0,0
"4ABBF69F8F1F4DE1992B16646B2471E9","D08","TALL",32.913391,-87.427937,"WGS84",6905.5,103.4,76.1,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.AEDCAN2.F.T","TALL.2014.24.AEDCAN2.F.T.05","TALL.2014.4.Aedes canadensis.Female.T5","AEDCAN2","Aedes canadensis","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"B029DAED2E3F46C19A8B8B82255F55B6","D08","TALL",32.905885,-87.426402,"WGS84",4721.0,122.2,57.2,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.COQPER.F.T","TALL.2014.24.COQPER.F.T.01","TALL.2014.4.Coquillettidia perturbans.Female.T1","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"F342CCAA1137453CB54A5EA2575456CE","D08","TALL",32.905885,-87.426402,"WGS84",4721.0,122.2,57.2,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.COQPER.F.T","TALL.2014.24.COQPER.F.T.05","TALL.2014.4.Coquillettidia perturbans.Female.T5","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"E65775366FD9400EBD27DF3A43178DF2","D08","TALL",32.905885,-87.426402,"WGS84",4721.0,122.2,57.2,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.COQPER.F.T","TALL.2014.24.COQPER.F.T.04","TALL.2014.4.Coquillettidia perturbans.Female.T4","COQPER","Coquillettidia perturbans","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"49D35BAE3B1E46779C44458D2DD1B1C3","D08","TALL",32.913391,-87.427937,"WGS84",6905.5,103.4,76.1,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.AEDCAN2.F.T","TALL.2014.24.AEDCAN2.F.T.03","TALL.2014.4.Aedes canadensis.Female.T3","AEDCAN2","Aedes canadensis","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
"FBAA45EE7BFD49688FEFC4DF13E9617E","D08","TALL",32.913391,-87.427937,"WGS84",6905.5,103.4,76.1,2014-06-19 12:22:00.0,2014-06-20 14:52:00.0,"2014-11-05","TALL.2014.24","TALL.2014.24.AEDCAN2.F.T","TALL.2014.24.AEDCAN2.F.T.02","TALL.2014.4.Aedes canadensis.Female.T2","AEDCAN2","Aedes canadensis","species",,"F",30,"virus",1,"Culture","Negative","Y",,,,,"Y","NEON.DOC.014049vE","CAESprotocolA","Connecticut Agricultural Experiment Station","r4iH4e2lsYWuK+qavXE5sQ==",,0,"No known compromise","No known compromise","No known compromise","No known compromise",0,0,0
